,Name,Address,lng,lat,Type
2141,來搭伙吧 RENDEZVOUS BAR(原0870澳洲漢堡餐酒館）,10491台灣台北市中山區中山北路二段137巷45號,121.5252104,25.0618148,"['restaurant', 'bar', 'food', 'point_of_interest', 'store', 'establishment']"
2142,盃杯咖啡廳酒吧 BuiPui Cafe & Bar,106台灣台北市大安區師大路126巷10號,121.5278219,25.0218659,"['cafe', 'bar', 'food', 'point_of_interest', 'establishment']"
2143,卡奈基餐廳,106台灣台北市大安區安和路二段100號,121.5499694,25.0284882,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
2144,皇后區音樂酒吧,330台灣桃園市桃園區中山路278號,121.306284,24.99269,"['bar', 'point_of_interest', 'establishment']"
2145,Locker Room,108006台灣台北市萬華區內江街34號,121.5056168,25.0415795,"['bar', 'point_of_interest', 'establishment']"
2146,B BAR 烤物,320台灣桃園市中壢區中北路二段501號,121.2343773,24.9551894,"['point_of_interest', 'store', 'establishment']"
2147,"Bitter Burro, take the bitter with the sweet-京站台北車站 特色調酒 特色人氣酒吧 小酌推薦 經典酒吧 Popular Cocktail Bar",10349台灣台北市大同區承德路一段24巷2號,121.5166298,25.0504511,"['bar', 'point_of_interest', 'establishment']"
2148,Bar Ambush,10491台灣台北市中山區新生北路二段58巷4號,121.5271454,25.0551689,"['bar', 'point_of_interest', 'establishment']"
2149,康寧生活會館KTV,114台灣台北市內湖區成功路五段420巷28號B2,121.6088354,25.0755433,"['night_club', 'bar', 'point_of_interest', 'establishment']"
2150,Bar Clash Taipei,"重陽一街38號B1之1, 蘆洲區新北市台灣 247",121.480886,25.082009,"['bar', 'food', 'point_of_interest', 'store', 'establishment']"
2151,Axis lounge bar,"1樓, No. 29號孝三路30巷仁愛區基隆市台灣 200",121.7396215,25.1299954,"['bar', 'point_of_interest', 'establishment']"
2152,Chillax Beer Bar,114台灣台北市內湖區內湖路一段667巷9號,121.576173,25.0803922,"['bar', 'point_of_interest', 'establishment']"
2153,寬bar幸福美食舖,241台灣新北市三重區福裕街74號一樓,121.4968939,25.0612756,"['restaurant', 'food', 'point_of_interest', 'establishment']"
2154,You & Me 牛肉麵Bar,105台灣台北市松山區延壽街145號,121.5632449,25.0569623,"['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
2155,Bar Seven,333台灣桃園市龜山區文興路219號,121.3671712,25.0554597,"['bar', 'point_of_interest', 'establishment']"
2156,Les Muses Wine House,110台灣台北市信义区信安街No. 116號,121.5561796,25.0248658,"['bar', 'point_of_interest', 'establishment']"
2157,MQ [ Marquee Taipei ],110台灣台北市信義區信義路五段16-1號,121.5631417,25.0325,"['bar', 'point_of_interest', 'establishment']"
2158,Motown Taipei,110台灣台北市信義區仁愛路四段434號,121.5583073,25.0373541,"['bar', 'point_of_interest', 'establishment']"
2159,Eagle bar,10491台灣台北市中山區雙城街32巷18號,121.52304,25.0661759,"['bar', 'point_of_interest', 'establishment']"
2160,Book ing bar,"1, No. 10號仁愛路四段345巷15弄大安區台北市台灣 106",121.5544749,25.0387837,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
2161,Craft Young,111台灣台北市士林區大南路89-10號,121.5240964,25.088414,"['bar', 'point_of_interest', 'establishment']"
2162,陸小曼 Lounge Bar,320台灣桃園市中壢區中央西路一段76巷33號,121.2216307,24.9589463,"['bar', 'point_of_interest', 'establishment']"
2163,LOBBY BAR,251台灣新北市淡水區觀海路83號,121.41593,25.182102,"['point_of_interest', 'establishment']"
2164,Lane 72 Bistro 英式餐酒館 餐廳 酒吧 生啤 板橋美食 聚餐 Bar Draft,220台灣新北市板橋區松江街74號,121.4687279,25.0277976,"['restaurant', 'bar', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
2165,Café bar,"No, No. 272延吉街大安區台北市台灣 106",121.55688,25.0336265,"['bar', 'point_of_interest', 'establishment']"
2166,MEET NIGHT CLUB,320台灣桃園市中壢區新生路182號,121.2230639,24.9613151,"['night_club', 'bar', 'point_of_interest', 'establishment']"
2167,晶鑽會館,"號, No. 2中山北路二段27巷中山區台北市台灣 10491",121.5231827,25.053162,"['bar', 'point_of_interest', 'establishment']"
2168,波奇吧 POKE Bar,235台灣新北市中和區連城路307號,121.4896564,24.9961094,"['restaurant', 'food', 'point_of_interest', 'establishment']"
2169,頑bar,"No. 35, 北新路182巷淡水區新北市台灣 251",121.4483126,25.1772848,"['bar', 'point_of_interest', 'establishment']"
2170,九九會館 Club,33066台灣桃園市桃園區復興路99號9樓,121.3138774,24.9906344,"['night_club', 'bar', 'point_of_interest', 'establishment']"
2171,Kashoku,106台灣台北市大安區安和路二段171巷7號,121.5504379,25.0281937,"['bar', 'point_of_interest', 'establishment']"
2172,老鷹美媚酒吧 Eagles Bar,320台灣桃園市中壢區中央西路一段54~56號2樓,121.222137,24.9580399,"['bar', 'point_of_interest', 'establishment']"
2173,女人花卡拉OK,200台灣基隆市仁愛區忠二路57號8樓,121.738898,25.130519,"['bar', 'point_of_interest', 'establishment']"
2174,Twenty One からおけ BAR,10491台灣台北市中山區中山北路一段105巷21號2號樓之二,121.5242342,25.0505671,"['bar', 'point_of_interest', 'establishment']"
2175,C Park by A Train,"2, No. 23-5號松江路中山區台北市台灣 10491",121.53327,25.046859,"['bar', 'point_of_interest', 'establishment']"
2176,義瑪卡多餐酒咖啡館 101店 iL Mercato Wine Cafe 101,110台灣台北市信義區信義路五段7號4樓,121.5644722,25.0339639,"['cafe', 'bar', 'food', 'point_of_interest', 'establishment']"
2177,LE ROI Taipei,104台灣台北市中山區林森北路107巷84-1號B1,121.5277998,25.0495571,"['bar', 'point_of_interest', 'establishment']"
2178,BAR THERE,235台灣新北市中和區安平路109號,121.5116077,24.9975614,"['bar', 'point_of_interest', 'establishment']"
2179,Tiny Beertail Bar,104077台灣台北市中山區合江街133號,121.5393792,25.0610108,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
2180,Sababa Pita Bar沙巴巴中東美食,106台灣台北市大安區羅斯福路三段283巷17號,121.531599,25.0192679,"['restaurant', 'food', 'point_of_interest', 'establishment']"
2181,Nep. Lounge Bar,"B1, No. 63號天津街中山區台北市台灣 10491",121.5235351,25.0516192,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
2182,銀行口燒烤Bar,236台灣新北市土城區裕生路30號,121.4479082,24.9872269,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
2183,Ole Rum Bar & Tapas,106台灣台北市大安區安和路一段109巷4號1樓,121.5531161,25.0354425,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
2184,INDULGE Bistro (實驗創新餐酒館),106台灣台北市大安區復興南路一段219巷11號,121.5447768,25.0391324,"['restaurant', 'food', 'point_of_interest', 'establishment']"
2185,510 音樂酒BAR/飛鏢酒吧/音樂小酒館/音樂餐廳,241台灣新北市三重區仁愛街300號B1,121.4921627,25.079421,"['bar', 'point_of_interest', 'establishment']"
2186,Bar Weekend,106台灣台北市大安區信義路三段147巷18號,121.5418351,25.0360889,"['bar', 'point_of_interest', 'establishment']"
2187,C'est si bon Lounge Bar,104台灣台北市中山區林森北路159巷50號1樓,121.526797,25.0513819,"['bar', 'point_of_interest', 'establishment']"
2188,狩夜無煙炭火燒烤火鍋 (寵物友善餐廳),330台灣桃園市桃園區民生路511號,121.309056,25.0033219,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
2189,ALCO餐酒館,32081台灣桃園市中壢區實踐路256號2樓,121.239229,24.957607,"['bar', 'point_of_interest', 'establishment']"
2190,BRAVO BAR AND GRILL,220台灣新北市板橋區貴興路114號,121.455078,25.002247,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
2191,ENJOY,234台灣新北市永和區福和路310之1號,121.516228,25.0073649,"['bar', 'point_of_interest', 'establishment']"
2192,燒肉眾精緻炭火燒肉 汐止大同店,221台灣新北市汐止區大同路二段579號,121.6633282,25.0702699,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
2193,喉嚨借過,235台灣新北市中和區景平路589號,121.4974341,25.0004242,"['bar', 'point_of_interest', 'establishment']"
2194,LION BAR,108台灣台北市萬華區西寧南路36號-88號,121.5061759,25.0453822,"['bar', 'point_of_interest', 'establishment']"
2195,Tipsy Dragon Bar,"Songshan, No. 399之5號南京東路五段松山區台北市台灣 105",121.5696664,25.0514856,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
2196,ROA Bistro& Bar,106台灣台北市大安區基隆路二段140號1樓,121.5565588,25.0283637,"['bar', 'point_of_interest', 'establishment']"
2197,華山町餐酒館 / 酒吧 / 咖啡,100台灣台北市中正區忠孝東路二段79號,121.5304253,25.0432362,"['bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
2198,離城放感情-餐酒館推薦 平價調酒酒吧 bar bistro 人氣特色餐酒美食推薦 網美酒吧,106台灣台北市大安區嘉興街345號,121.5525494,25.0222674,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
2199,THE garden 花園小酒館,108台灣台北市萬華區成都路10巷33號,121.5067799,25.0417111,"['bar', 'cafe', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
2200,老地方236 BAR（板橋店）台菜小酒館,220台灣新北市板橋區實踐路27巷8號,121.4639578,25.0072118,"['bar', 'point_of_interest', 'establishment']"
2201,W Bar,251台灣新北市淡水區北新路182巷42號,121.4485111,25.1777569,"['bar', 'point_of_interest', 'establishment']"
2202,Re. Bar,10563台灣台北市松山區光復南路55號,121.5579159,25.0458088,"['bar', 'night_club', 'point_of_interest', 'establishment']"
2203,翻白眼鬆餅Bar-貴興店,220台灣新北市板橋區貴興路2-2號,121.4577222,25.0047176,"['restaurant', 'food', 'point_of_interest', 'establishment']"
2204,397俱樂部,"號, No. 97孝三路仁愛區基隆市台灣 200",121.739643,25.130887,"['night_club', 'bar', 'point_of_interest', 'establishment']"
2205,Dimple 酒窩 Bar,10491台灣台北市中山區林森北路119巷6之1號1樓,121.525476,25.0505996,"['bar', 'point_of_interest', 'establishment']"
2206,Night&Night Lounge Bar,24247台灣新北市新莊區幸福路6號1樓,121.4594271,25.0496266,"['bar', 'point_of_interest', 'establishment']"
2207,天蠍座PUB,10491台灣台北市中山區新生北路一段110之1號,121.528013,25.050154,"['bar', 'point_of_interest', 'establishment']"
2208,Bar Genao,104台灣台北市中山區林森北路119巷71號B1,121.5274862,25.0502407,"['bar', 'point_of_interest', 'establishment']"
2209,烤bar 平價串燒,112台灣台北市北投區西安街二段265號,121.5073083,25.1203082,"['restaurant', 'food', 'point_of_interest', 'establishment']"
2210,高地 Highland Lounge Bar,242台灣新北市新莊區復興路一段2號,121.4456613,25.0412991,"['bar', 'point_of_interest', 'establishment']"
2211,酒咖 運動飛鏢酒吧,"號, No. 394內湖路二段內湖區台北市台灣 114",121.591578,25.082745,"['bar', 'point_of_interest', 'establishment']"
2212,Offline木柵串,116台灣台北市文山區興隆路三段231號,121.5592252,24.9933762,"['bar', 'point_of_interest', 'establishment']"
2213,333 Restaurant & Bar,105台灣台北市松山區南京東路三段333號,121.5474281,25.0519492,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
2214,飯BAR Station 信義微風店,110台灣台北市信義區忠孝東路五段68號4F,121.5668964,25.0405044,"['restaurant', 'food', 'point_of_interest', 'establishment']"
2215,澗水瀾餐酒館,320台灣桃園市中壢區實踐路225-28號,121.2390255,24.9574709,"['bar', 'point_of_interest', 'establishment']"
2216,BAR小谷,10491台灣台北市中山區中山北路一段83巷5-1號,121.522708,25.050464,"['bar', 'point_of_interest', 'establishment']"
2217,SOUL MATE BAR,103台灣台北市大同區承德路一段76號1樓,121.5173041,25.0526386,"['bar', 'point_of_interest', 'establishment']"
2218,To Infinity & Beyond - Cocktail Bar / Whisky / Bistro / 東區 / 酒吧,106台灣台北市大安區敦化南路一段160巷13號,121.5478705,25.0436692,"['bar', 'point_of_interest', 'establishment']"
2219,Bistro O 避世所,106台灣台北市大安區師大路49巷3號2樓,121.5287648,25.0243007,"['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
2220,躲迷藏Tiki Bar ( Hide-N-Seek Tiki Bar),320台灣桃園市中壢區民權路364號光明公園內,121.2169855,24.9637888,"['bar', 'cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']"
2221,Needle Bar,106台灣台北市大安區文昌街125號,121.5520626,25.0327057,"['bar', 'point_of_interest', 'establishment']"
2222,The 58 Bar -local craft beer only 台灣自釀啤酒專賣,108台灣台北市萬華區開封街二段58號,121.5072191,25.0464673,"['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
2223,S Restaurant & Bar,105台灣台北市松山區敦化北路150號,121.5485868,25.0546615,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
2224,BAR RITO,110台灣台北市信義區松壽路12號,121.5659883,25.0353471,"['bar', 'point_of_interest', 'establishment']"
2225,先酒肴 清酒吧 Senn Sake Dining Bar,106台灣台北市大安區敦化南路1段163號2樓,121.5492583,25.0434655,"['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
2226,No.19 Bar,10491台灣台北市中山區林森北路133巷19號號,121.5260818,25.0509717,"['bar', 'point_of_interest', 'establishment']"
2227,酒肉 German Garden,"號, No. 12三民街淡水區新北市台灣 251",121.4388376,25.1714823,"['bar', 'point_of_interest', 'establishment']"
2228,梵谷 Lounge Bar,10491台灣台北市中山區雙城街32巷4-1號,121.5238674,25.0661879,"['bar', 'point_of_interest', 'establishment']"
2229,Geography Bar／cocktail／whisky／西門町酒吧／Taipeibar／ximenbar,108台灣台北市万华区昆明街92-2號4樓號4樓,121.5052829,25.0449755,"['bar', 'point_of_interest', 'establishment']"
2230,韓雞Bar-中壢海華加盟店/中壢美食/中壢餐廳/中壢炸雞/中壢韓式炸雞/中壢SOGO,320台灣桃園市中壢區九和五街38號,121.224059,24.9642982,"['restaurant', 'food', 'point_of_interest', 'establishment']"
2231,Unicorn bar,104台灣台北市中山區新生北路三段12號,121.5273916,25.063316,"['bar', 'point_of_interest', 'establishment']"
2232,Chili's,104台灣台北市中山區樂群三路301號,121.5594274,25.0829302,"['restaurant', 'food', 'point_of_interest', 'establishment']"
2233,Musée Kitchen & Bar,110台灣台北市信義區莊敬路178巷15號,121.560587,25.0310789,"['restaurant', 'food', 'point_of_interest', 'establishment']"
2234,秘境精釀酒吧 Mirror Beer Bar,330台灣桃園市桃園區南平路326號,121.2984422,25.0183417,"['bar', 'point_of_interest', 'establishment']"
2235,Jellyfish Bistro 水母餐酒館,330台灣桃園市桃園區復興路262號,121.3081022,24.9891547,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
2236,LATON BAR,106台灣台北市大安區安和路二段112號,121.549553,25.0277799,"['bar', 'point_of_interest', 'establishment']"
2237,SALUD,"號 106 大安 區 安 和 路 二 段 77 號, No. 77安和路二段大安區台北市台灣 106",121.5523541,25.0301813,"['bar', 'point_of_interest', 'establishment']"
2238,RK Darts Bar,10491台灣台北市中山區林森北路133巷44號,121.5265382,25.0507727,"['bar', 'point_of_interest', 'establishment']"
2239,BAR LAVITA,10491台灣台北市中山區中山北路一段135巷42-2號,121.5248535,25.0511767,"['night_club', 'bar', 'point_of_interest', 'establishment']"
2240,橘子酒吧Orange,200台灣基隆市仁愛區仁三路11-2號,121.7444198,25.1280165,"['bar', 'point_of_interest', 'establishment']"
2241,MAUI LOUNGE BAR,106台灣台北市大安區永康街37巷7號,121.529766,25.030831,"['bar', 'point_of_interest', 'establishment']"
2242,早餐BAR,334台灣桃園市八德區豐田一路49號,121.2883953,24.9265672,"['restaurant', 'food', 'point_of_interest', 'establishment']"
2243,上海19吧,202台灣基隆市中正區義二路2巷11號,121.7457076,25.1306619,"['bar', 'point_of_interest', 'establishment']"
2244,桂公子酒館 Highballer's Bar,"B1, No. 37號民生東路一段中山區台北市台灣 10451",121.5260152,25.0581954,"['bar', 'point_of_interest', 'establishment']"
2245,魔法早餐bar,236台灣新北市土城區明德路一段240巷26弄24號1樓,121.4609836,24.9781719,"['restaurant', 'food', 'point_of_interest', 'establishment']"
2246,BS mix,100台灣台北市中正區汀州路三段293號,121.5357265,25.0120297,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
2247,AHA Saloon,106台灣台北市大安區復興南路二段138號,121.5432764,25.0289319,"['bar', 'point_of_interest', 'establishment']"
2248,豪情卡拉OK,"號地下室, 66自強路一段三重區新北市台灣 241",121.4972531,25.0665702,"['night_club', 'bar', 'point_of_interest', 'establishment']"
2249,開蔚Bar,200台灣基隆市仁愛區南榮路135號,121.743077,25.124821,"['bar', 'point_of_interest', 'establishment']"
2250,CK京串 CK BAR & GRILL,105台灣台北市松山區南京東路三段335巷19號,121.547484,25.053133,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
2251,酒腳 餐酒館 Beer Feet Bar,320台灣桃園市中壢區三和三街13號,121.2408089,24.9539412,"['bar', 'point_of_interest', 'establishment']"
2252,小時光Bar,247台灣新北市蘆洲區中山一路55號,121.478572,25.080967,"['bar', 'point_of_interest', 'establishment']"
2253,小意思BAR - No Worries Cafe,100台灣台北市中正区延平南路13號1A號,121.510898,25.0461209,"['cafe', 'food', 'point_of_interest', 'establishment']"
2254,D Town by A Train,106台灣台北市大安區忠孝東路四段49巷2號2樓,121.5453808,25.0422054,"['bar', 'point_of_interest', 'establishment']"
2255,旺角Bar,106台灣台北市大安區延吉街58-5號,121.5536424,25.0439829,"['bar', 'point_of_interest', 'establishment']"
2256,烤Bar BBQ,220台灣新北市板橋區貴興路2-5號,121.457696,25.004451,"['restaurant', 'food', 'point_of_interest', 'establishment']"
2257,W Taipei WET 池畔酒吧,110台灣台北市信義區忠孝東路五段10號,121.5657665,25.0406106,"['bar', 'point_of_interest', 'establishment']"
2258,窖父 Hide Out,100台灣台北市中正區羅斯福路四段24巷13號,121.5325481,25.0150687,"['bar', 'point_of_interest', 'establishment']"
2259,80 jazz,10491台灣台北市中山區林森北路107巷18號,121.5256243,25.0500866,"['bar', 'point_of_interest', 'establishment']"
2260,Unknown Lounge bar,106台灣台北市大安区敦化南路一段177巷10號號B1,121.5497652,25.0429784,"['bar', 'night_club', 'point_of_interest', 'establishment']"
2261,Bar THY,108台灣台北市萬華區武昌街二段91巷10號,121.5035881,25.0459156,"['bar', 'point_of_interest', 'establishment']"
2262,ABV Bar & Kitchen 閣樓餐酒館-頂樓景觀餐廳-義大利麵 歐陸料理(板橋府中店),220台灣新北市板橋區府中路67號12樓,121.4580337,25.0092954,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
2263,Via24 Bar,104台灣台北市中山區建國北路二段24號,121.5363982,25.0531514,"['bar', 'point_of_interest', 'establishment']"
2264,艾克猴 The Alcohol Bar,200台灣基隆市仁愛區忠一路3巷23號,121.740946,25.1300178,"['bar', 'point_of_interest', 'establishment']"
2265,Republic of Chester,108台灣台北市萬華區武昌街二段No132,121.5028527,25.0455461,"['bar', 'point_of_interest', 'establishment']"
2266,Matt Bar,10491台灣台北市中山區中山北路一段121巷11號,121.5235914,25.0511687,"['bar', 'point_of_interest', 'establishment']"
2267,Scubar - On the Beach,228台灣新北市貢寮區東興街17-2號,121.9499478,25.0193206,"['bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
2268,初 Sake Bar餐酒館,103台灣台北市大同區民權西路159號,121.5162495,25.0631398,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
2269,Picador Sports Bar - 鬥牛士運動吧 /飛鏢/運動酒吧,11457台灣台北市內湖區環山路一段69號,121.5683453,25.0862808,"['bar', 'point_of_interest', 'establishment']"
2270,CHENDU 94 心肝寶貝,"號2樓, No. 94成都路萬華區台北市台灣 108",121.50442,25.043055,"['bar', 'point_of_interest', 'establishment']"
2271,阿爾法ALPHA BAR,330台灣桃園市桃園區大業路一段304號,121.3144878,25.0095418,"['night_club', 'bar', 'point_of_interest', 'establishment']"
2272,尚虹酒店,108台灣台北市萬華區西園路一段212巷31號號,121.497939,25.035741,"['bar', 'point_of_interest', 'establishment']"
2273,FUN!鏢吧,242台灣新北市新莊區中正路514巷9號2 樓,121.432983,25.032768,"['bar', 'point_of_interest', 'establishment']"
2274,星光大道KTV,242台灣新北市新莊區民安路188巷5號6樓,121.4247951,25.0230568,"['night_club', 'bar', 'point_of_interest', 'establishment']"
2275,香奈兒卡拉OK,202台灣基隆市中正區義二路6號,121.7452435,25.130586,"['night_club', 'bar', 'point_of_interest', 'establishment']"
2276,榕 RON,111台灣台北市士林區中山北路五段461巷21號,121.527133,25.091456,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment']"
2277,Under Construction Bar TooL Room 施工中酒吧,110台灣台北市信義區莊敬路190-1號,121.5611969,25.0307431,"['bar', 'point_of_interest', 'establishment']"
2278,Fourplay Cuisine,106台灣台北市大安區東豐街49號,121.546933,25.03617,"['bar', 'point_of_interest', 'establishment']"
2279,Anxiety Coffee Bar,220台灣新北市板橋區信義路187號,121.4591966,24.9919574,"['bar', 'cafe', 'electronics_store', 'home_goods_store', 'food', 'point_of_interest', 'store', 'establishment']"
2280,花酒蔵 餐酒館 Aplus Dining Sake Bar,106台灣台北市大安區安和路一段33號,121.5508154,25.0387919,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
2281,The Shrine,100台灣台北市中正區師大路132號,121.527117,25.020956,"['bar', 'point_of_interest', 'establishment']"
2282,防空洞 bomb shelter 華山店,100台灣台北市中正區北平東路28號,121.5253759,25.0458344,"['restaurant', 'bar', 'food', 'point_of_interest', 'store', 'establishment']"
2283,飛喬 Live Music Bar 音樂酒吧,10491台灣台北市中山區中山北路一段105巷12之5號1樓,121.5238325,25.0505993,"['bar', 'point_of_interest', 'establishment']"
2284,"Come Here Bar, Angel&Annie",106台灣台北市信義區基隆路三段2號,121.5482447,25.0207479,"['bar', 'point_of_interest', 'establishment']"
2285,宏 燒烤Bar 音樂 飛鏢 串燒,330台灣桃園市桃園區永安路797號,121.2899369,25.008092,"['restaurant', 'food', 'point_of_interest', 'establishment']"
2286,叢林酒吧 Jungle Loungebar,220台灣新北市板橋區板新路42號,121.4738733,25.013807,"['bar', 'point_of_interest', 'establishment']"
2287,流民棧 Bar & Bed,234台灣新北市永和區忠孝街3號,121.5154322,25.0157593,"['lodging', 'bar', 'point_of_interest', 'establishment']"
2288,Le Zinc 洛 Café & Bar,103台灣台北市大同區民生西路362巷34號,121.510546,25.0560001,"['bar', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
2289,台灣菸酒股份有限公司,247台灣新北市蘆洲區信義路201號,121.4792319,25.083158,"['bar', 'point_of_interest', 'establishment']"
2290,bar ansleep taipei（安眠喫茶）白天咖啡，店晚間酒吧。日本經營,10491台灣台北市中山區雙城街13巷20號 號 No,121.5250528,25.0640523,"['bar', 'cafe', 'food', 'point_of_interest', 'establishment']"
2291,A8 Lounge Bar,333台灣桃園市龜山區文化二路34巷14弄27號,121.364183,25.0597374,"['bar', 'point_of_interest', 'establishment']"
2292,And Bar,"No. 270-1號, 淡金路二段淡水區新北市台灣 251",121.447118,25.1885582,"['bar', 'point_of_interest', 'establishment']"
2293,Dope Bar,202台灣基隆市中正區義一路20巷1號,121.74543,25.1321574,"['bar', 'liquor_store', 'point_of_interest', 'store', 'establishment']"
2294,馬可波羅酒廊（Marco Polo Lounge）- 香格里拉台北遠東國際大飯店,106台灣台北市大安區敦化南路二段201號38樓,121.549206,25.02665,"['bar', 'point_of_interest', 'establishment']"
2295,Dancing Elephant Wine Bar 跳舞大象葡萄酒專賣,105台灣台北市松山區八德路四段106巷8弄2號,121.561028,25.04714,"['bar', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
2296,蘇洛酒吧,106台灣台北市大安區忠孝東路四段172號神旺飯店1樓,121.5509849,25.0412979,"['bar', 'point_of_interest', 'establishment']"
2297,小後苑Backyard Jr. (大直Dazhi),10491台灣台北市中山區樂群三路303號1F,121.5602396,25.0827773,"['bar', 'point_of_interest', 'establishment']"
2298,JAM BAR,320台灣中壢區九和三街5號,121.2233073,24.9639016,"['bar', 'point_of_interest', 'establishment']"
2299,85 Lounge,106台灣台北市大安區延吉街85號,121.5540396,25.0435533,"['bar', 'point_of_interest', 'establishment']"
2300,紙醉金迷 RELAX TAIPEI,106台灣台北市大安區延吉街62巷12號,121.5532608,25.0435249,"['bar', 'point_of_interest', 'establishment']"
2301,PO.E Lounge Bar,104台灣台北市中山區林森北路119巷79號1樓,121.5275898,25.0502868,"['night_club', 'bar', 'point_of_interest', 'establishment']"
2302,Bar AMA CHO -海士町-,"號1樓, No. 38林森北路138巷中山區台北市台灣 104",121.5240587,25.0516631,"['bar', 'point_of_interest', 'establishment']"
2303,Swway精釀酒吧,24249台灣新北市新莊區和興街35-8號,121.4470299,25.0396846,"['bar', 'point_of_interest', 'establishment']"
2304,90's Dining Bar 酒食人餐酒館,220台灣新北市板橋區文化路一段270巷3弄14號,121.4679826,25.0207221,"['bar', 'point_of_interest', 'establishment']"
2305,Plants,106台灣台北市大安區復興南路一段253巷10號,121.5442543,25.0367206,"['grocery_or_supermarket', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
2306,Barcode,110台灣台北市信義區松壽路22號5樓,121.5678758,25.0355384,"['night_club', 'bar', 'point_of_interest', 'establishment']"
2307,WXYZ酒吧,"11268台灣台北市 Taipei, 大業路300號",121.4978111,25.1279765,"['bar', 'point_of_interest', 'establishment']"
2308,Dally bar,104台灣台北市中山區民生東路二段8號2樓,121.5281094,25.0578606,"['bar', 'point_of_interest', 'establishment']"
2309,紅點桌邊飲 Redpoint Brewing Co. Taproom,106台灣台北市大安區復興南路二段132號,121.5432908,25.0290984,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
2310,Monster Music Pub,330台灣桃園市桃園區大同路26號B1,121.314168,24.990224,"['bar', 'point_of_interest', 'establishment']"
2311,angel lounge bar,200台灣基隆市仁愛區,121.7370897,25.1279844,"['bar', 'point_of_interest', 'establishment']"
2312,吃雞Bar,220台灣新北市板橋區四川路一段46號,121.4594848,25.0058187,"['restaurant', 'food', 'point_of_interest', 'establishment']"
2313,ONE 9 bar-美式酒吧 歡唱遊樂推薦 無限暢飲 手足球台 打飛鏢機 慶生派對 工商聚會 求婚婚後派對,"林森北路119巷45號, 2樓 No, No. 45林森北路119巷中山區台北市台灣 10491",121.5266114,25.0504671,"['bar', 'night_club', 'point_of_interest', 'establishment']"
2314,My Other Place Restaurant &Bar 我的家餐廳酒吧,"1樓, No. 303號復興北路松山區台北市台灣 10544",121.5444028,25.0582671,"['bar', 'furniture_store', 'home_goods_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
2315,Hush Taipei -Cocktail Bar Bistro 沙發包廂 晚餐宵夜 義法分子料理 聚會包場 Bar Food 餐酒館,106台灣台北市大安區市民大道四段34號,121.5453201,25.0448262,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
2316,樂在舒芙蕾輕食Bar・Lezy Soufflé Light Meal,32044台灣桃園市中壢區中山路388巷67號,121.2185672,24.9578683,"['restaurant', 'food', 'point_of_interest', 'establishment']"
2317,酒水年威士忌酒吧,330台灣桃園市桃園區慈文路198-3號,121.3036095,25.0087179,"['bar', 'point_of_interest', 'establishment']"
2318,中國城酒店 夜總會,33066台灣桃園市桃園區復興路99號8樓,121.3138774,24.9906344,"['night_club', 'bar', 'point_of_interest', 'establishment']"
